"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"10/05/2026 09:45:00 - 10/05/2026 10:00:00","BZN|DE-LU","Other renewable","87.11"
"10/05/2026 10:00:00 - 10/05/2026 10:15:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 10:15:00 - 10/05/2026 10:30:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 10:30:00 - 10/05/2026 10:45:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 10:45:00 - 10/05/2026 11:00:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 11:00:00 - 10/05/2026 11:15:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 11:15:00 - 10/05/2026 11:30:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 11:30:00 - 10/05/2026 11:45:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 11:45:00 - 10/05/2026 12:00:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 12:00:00 - 10/05/2026 12:15:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 12:15:00 - 10/05/2026 12:30:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 12:30:00 - 10/05/2026 12:45:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 12:45:00 - 10/05/2026 13:00:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 13:00:00 - 10/05/2026 13:15:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 13:15:00 - 10/05/2026 13:30:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 13:30:00 - 10/05/2026 13:45:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 13:45:00 - 10/05/2026 14:00:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 14:00:00 - 10/05/2026 14:15:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 14:15:00 - 10/05/2026 14:30:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 14:30:00 - 10/05/2026 14:45:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 14:45:00 - 10/05/2026 15:00:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 15:00:00 - 10/05/2026 15:15:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 15:15:00 - 10/05/2026 15:30:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 15:30:00 - 10/05/2026 15:45:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 15:45:00 - 10/05/2026 16:00:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 16:00:00 - 10/05/2026 16:15:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 16:15:00 - 10/05/2026 16:30:00","BZN|DE-LU","Other renewable","86.11"
"10/05/2026 16:30:00 - 10/05/2026 16:45:00","BZN|DE-LU","Other renewable","90.03"
"10/05/2026 16:45:00 - 10/05/2026 17:00:00","BZN|DE-LU","Other renewable","90.03"
"10/05/2026 17:00:00 - 10/05/2026 17:15:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 17:15:00 - 10/05/2026 17:30:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 17:30:00 - 10/05/2026 17:45:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 17:45:00 - 10/05/2026 18:00:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 18:00:00 - 10/05/2026 18:15:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 18:15:00 - 10/05/2026 18:30:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 18:30:00 - 10/05/2026 18:45:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 18:45:00 - 10/05/2026 19:00:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 19:00:00 - 10/05/2026 19:15:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 19:15:00 - 10/05/2026 19:30:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 19:30:00 - 10/05/2026 19:45:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 19:45:00 - 10/05/2026 20:00:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 20:00:00 - 10/05/2026 20:15:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 20:15:00 - 10/05/2026 20:30:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 20:30:00 - 10/05/2026 20:45:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 20:45:00 - 10/05/2026 21:00:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 21:00:00 - 10/05/2026 21:15:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 21:15:00 - 10/05/2026 21:30:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 21:30:00 - 10/05/2026 21:45:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 21:45:00 - 10/05/2026 22:00:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 22:00:00 - 10/05/2026 22:15:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 22:15:00 - 10/05/2026 22:30:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 22:30:00 - 10/05/2026 22:45:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 22:45:00 - 10/05/2026 23:00:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 23:00:00 - 10/05/2026 23:15:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 23:15:00 - 10/05/2026 23:30:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 23:30:00 - 10/05/2026 23:45:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 23:45:00 - 11/05/2026 00:00:00","BZN|DE-LU","Other renewable","91.03"
"10/05/2026 00:00:00 - 10/05/2026 00:15:00","BZN|DE-LU","Solar","0.14"
"10/05/2026 00:15:00 - 10/05/2026 00:30:00","BZN|DE-LU","Solar","0.14"
"10/05/2026 00:30:00 - 10/05/2026 00:45:00","BZN|DE-LU","Solar","0.13"
"10/05/2026 00:45:00 - 10/05/2026 01:00:00","BZN|DE-LU","Solar","0.12"
"10/05/2026 01:00:00 - 10/05/2026 01:15:00","BZN|DE-LU","Solar","0.12"
"10/05/2026 01:15:00 - 10/05/2026 01:30:00","BZN|DE-LU","Solar","0.10"
"10/05/2026 01:30:00 - 10/05/2026 01:45:00","BZN|DE-LU","Solar","0.11"
"10/05/2026 01:45:00 - 10/05/2026 02:00:00","BZN|DE-LU","Solar","0.10"
"10/05/2026 02:00:00 - 10/05/2026 02:15:00","BZN|DE-LU","Solar","0.11"
"10/05/2026 02:15:00 - 10/05/2026 02:30:00","BZN|DE-LU","Solar","0.10"
"10/05/2026 02:30:00 - 10/05/2026 02:45:00","BZN|DE-LU","Solar","0.10"
"10/05/2026 02:45:00 - 10/05/2026 03:00:00","BZN|DE-LU","Solar","0.09"
"10/05/2026 03:00:00 - 10/05/2026 03:15:00","BZN|DE-LU","Solar","0.07"
"10/05/2026 03:15:00 - 10/05/2026 03:30:00","BZN|DE-LU","Solar","0.06"
"10/05/2026 03:30:00 - 10/05/2026 03:45:00","BZN|DE-LU","Solar","0.07"
"10/05/2026 03:45:00 - 10/05/2026 04:00:00","BZN|DE-LU","Solar","0.06"
"10/05/2026 04:00:00 - 10/05/2026 04:15:00","BZN|DE-LU","Solar","0.06"
"10/05/2026 04:15:00 - 10/05/2026 04:30:00","BZN|DE-LU","Solar","0.06"
"10/05/2026 04:30:00 - 10/05/2026 04:45:00","BZN|DE-LU","Solar","0.07"
"10/05/2026 04:45:00 - 10/05/2026 05:00:00","BZN|DE-LU","Solar","0.07"
"10/05/2026 05:00:00 - 10/05/2026 05:15:00","BZN|DE-LU","Solar","1.39"
"10/05/2026 05:15:00 - 10/05/2026 05:30:00","BZN|DE-LU","Solar","14.36"
"10/05/2026 05:30:00 - 10/05/2026 05:45:00","BZN|DE-LU","Solar","90.39"
"10/05/2026 05:45:00 - 10/05/2026 06:00:00","BZN|DE-LU","Solar","372.82"
"10/05/2026 06:00:00 - 10/05/2026 06:15:00","BZN|DE-LU","Solar","1233.13"
"10/05/2026 06:15:00 - 10/05/2026 06:30:00","BZN|DE-LU","Solar","2279.99"
"10/05/2026 06:30:00 - 10/05/2026 06:45:00","BZN|DE-LU","Solar","3584.01"
"10/05/2026 06:45:00 - 10/05/2026 07:00:00","BZN|DE-LU","Solar","5175.05"
"10/05/2026 07:00:00 - 10/05/2026 07:15:00","BZN|DE-LU","Solar","7015.87"
"10/05/2026 07:15:00 - 10/05/2026 07:30:00","BZN|DE-LU","Solar","9128.21"
"10/05/2026 07:30:00 - 10/05/2026 07:45:00","BZN|DE-LU","Solar","11547.60"
"10/05/2026 07:45:00 - 10/05/2026 08:00:00","BZN|DE-LU","Solar","14159.46"
"10/05/2026 08:00:00 - 10/05/2026 08:15:00","BZN|DE-LU","Solar","16922.12"
"10/05/2026 08:15:00 - 10/05/2026 08:30:00","BZN|DE-LU","Solar","19749.77"
"10/05/2026 08:30:00 - 10/05/2026 08:45:00","BZN|DE-LU","Solar","22658.34"
"10/05/2026 08:45:00 - 10/05/2026 09:00:00","BZN|DE-LU","Solar","25405.73"
"10/05/2026 09:00:00 - 10/05/2026 09:15:00","BZN|DE-LU","Solar","28285.90"
"10/05/2026 09:15:00 - 10/05/2026 09:30:00","BZN|DE-LU","Solar","30746.94"
"10/05/2026 09:30:00 - 10/05/2026 09:45:00","BZN|DE-LU","Solar","33342.64"
"10/05/2026 09:45:00 - 10/05/2026 10:00:00","BZN|DE-LU","Solar","35933.10"
"10/05/2026 10:00:00 - 10/05/2026 10:15:00","BZN|DE-LU","Solar","37025.06"
"10/05/2026 10:15:00 - 10/05/2026 10:30:00","BZN|DE-LU","Solar","38533.31"
"10/05/2026 10:30:00 - 10/05/2026 10:45:00","BZN|DE-LU","Solar","39684.45"
"10/05/2026 10:45:00 - 10/05/2026 11:00:00","BZN|DE-LU","Solar","41054.54"
"10/05/2026 11:00:00 - 10/05/2026 11:15:00","BZN|DE-LU","Solar","40368.30"
"10/05/2026 11:15:00 - 10/05/2026 11:30:00","BZN|DE-LU","Solar","41393.55"
"10/05/2026 11:30:00 - 10/05/2026 11:45:00","BZN|DE-LU","Solar","42321.70"
"10/05/2026 11:45:00 - 10/05/2026 12:00:00","BZN|DE-LU","Solar","42550.29"
"10/05/2026 12:00:00 - 10/05/2026 12:15:00","BZN|DE-LU","Solar","42717.36"
"10/05/2026 12:15:00 - 10/05/2026 12:30:00","BZN|DE-LU","Solar","42561.74"
"10/05/2026 12:30:00 - 10/05/2026 12:45:00","BZN|DE-LU","Solar","42926.90"
"10/05/2026 12:45:00 - 10/05/2026 13:00:00","BZN|DE-LU","Solar","42362.78"
"10/05/2026 13:00:00 - 10/05/2026 13:15:00","BZN|DE-LU","Solar","41886.56"
"10/05/2026 13:15:00 - 10/05/2026 13:30:00","BZN|DE-LU","Solar","41596.06"
"10/05/2026 13:30:00 - 10/05/2026 13:45:00","BZN|DE-LU","Solar","40535.01"
"10/05/2026 13:45:00 - 10/05/2026 14:00:00","BZN|DE-LU","Solar","39756.37"
"10/05/2026 14:00:00 - 10/05/2026 14:15:00","BZN|DE-LU","Solar","39543.43"
"10/05/2026 14:15:00 - 10/05/2026 14:30:00","BZN|DE-LU","Solar","38799.29"
"10/05/2026 14:30:00 - 10/05/2026 14:45:00","BZN|DE-LU","Solar","37536.71"
"10/05/2026 14:45:00 - 10/05/2026 15:00:00","BZN|DE-LU","Solar","36489.35"
"10/05/2026 15:00:00 - 10/05/2026 15:15:00","BZN|DE-LU","Solar","35352.66"
"10/05/2026 15:15:00 - 10/05/2026 15:30:00","BZN|DE-LU","Solar","33763.77"
"10/05/2026 15:30:00 - 10/05/2026 15:45:00","BZN|DE-LU","Solar","32471.34"
"10/05/2026 15:45:00 - 10/05/2026 16:00:00","BZN|DE-LU","Solar","30987.54"
"10/05/2026 16:00:00 - 10/05/2026 16:15:00","BZN|DE-LU","Solar","29612.08"
"10/05/2026 16:15:00 - 10/05/2026 16:30:00","BZN|DE-LU","Solar","27679.59"
"10/05/2026 16:30:00 - 10/05/2026 16:45:00","BZN|DE-LU","Solar","25808.86"
"10/05/2026 16:45:00 - 10/05/2026 17:00:00","BZN|DE-LU","Solar","24420.48"
"10/05/2026 17:00:00 - 10/05/2026 17:15:00","BZN|DE-LU","Solar","22168.77"
"10/05/2026 17:15:00 - 10/05/2026 17:30:00","BZN|DE-LU","Solar","19851.26"
"10/05/2026 17:30:00 - 10/05/2026 17:45:00","BZN|DE-LU","Solar","17722.40"
"10/05/2026 17:45:00 - 10/05/2026 18:00:00","BZN|DE-LU","Solar","15528.66"
"10/05/2026 18:00:00 - 10/05/2026 18:15:00","BZN|DE-LU","Solar","13313.21"
"10/05/2026 18:15:00 - 10/05/2026 18:30:00","BZN|DE-LU","Solar","11274.17"
"10/05/2026 18:30:00 - 10/05/2026 18:45:00","BZN|DE-LU","Solar","9283.37"
"10/05/2026 18:45:00 - 10/05/2026 19:00:00","BZN|DE-LU","Solar","7430.11"
"10/05/2026 19:00:00 - 10/05/2026 19:15:00","BZN|DE-LU","Solar","5802.63"
"10/05/2026 19:15:00 - 10/05/2026 19:30:00","BZN|DE-LU","Solar","4372.24"
"10/05/2026 19:30:00 - 10/05/2026 19:45:00","BZN|DE-LU","Solar","3127.95"
"10/05/2026 19:45:00 - 10/05/2026 20:00:00","BZN|DE-LU","Solar","2160.63"
"10/05/2026 20:00:00 - 10/05/2026 20:15:00","BZN|DE-LU","Solar","1349.44"
"10/05/2026 20:15:00 - 10/05/2026 20:30:00","BZN|DE-LU","Solar","715.15"
"10/05/2026 20:30:00 - 10/05/2026 20:45:00","BZN|DE-LU","Solar","273.20"
"10/05/2026 20:45:00 - 10/05/2026 21:00:00","BZN|DE-LU","Solar","81.94"
"10/05/2026 21:00:00 - 10/05/2026 21:15:00","BZN|DE-LU","Solar","17.53"
"10/05/2026 21:15:00 - 10/05/2026 21:30:00","BZN|DE-LU","Solar","4.97"
"10/05/2026 21:30:00 - 10/05/2026 21:45:00","BZN|DE-LU","Solar","0.20"
"10/05/2026 21:45:00 - 10/05/2026 22:00:00","BZN|DE-LU","Solar","0.15"
"10/05/2026 22:00:00 - 10/05/2026 22:15:00","BZN|DE-LU","Solar","0.13"
"10/05/2026 22:15:00 - 10/05/2026 22:30:00","BZN|DE-LU","Solar","0.13"
"10/05/2026 22:30:00 - 10/05/2026 22:45:00","BZN|DE-LU","Solar","0.12"
"10/05/2026 22:45:00 - 10/05/2026 23:00:00","BZN|DE-LU","Solar","0.11"
"10/05/2026 23:00:00 - 10/05/2026 23:15:00","BZN|DE-LU","Solar","0.11"
"10/05/2026 23:15:00 - 10/05/2026 23:30:00","BZN|DE-LU","Solar","0.09"
"10/05/2026 23:30:00 - 10/05/2026 23:45:00","BZN|DE-LU","Solar","0.08"
"10/05/2026 23:45:00 - 11/05/2026 00:00:00","BZN|DE-LU","Solar","0.07"
"10/05/2026 00:00:00 - 10/05/2026 00:15:00","BZN|DE-LU","Waste","768.84"
"10/05/2026 00:15:00 - 10/05/2026 00:30:00","BZN|DE-LU","Waste","770.22"
"10/05/2026 00:30:00 - 10/05/2026 00:45:00","BZN|DE-LU","Waste","777.52"
"10/05/2026 00:45:00 - 10/05/2026 01:00:00","BZN|DE-LU","Waste","776.20"
"10/05/2026 01:00:00 - 10/05/2026 01:15:00","BZN|DE-LU","Waste","766.65"
"10/05/2026 01:15:00 - 10/05/2026 01:30:00","BZN|DE-LU","Waste","769.42"
"10/05/2026 01:30:00 - 10/05/2026 01:45:00","BZN|DE-LU","Waste","768.90"
"10/05/2026 01:45:00 - 10/05/2026 02:00:00","BZN|DE-LU","Waste","767.92"
"10/05/2026 02:00:00 - 10/05/2026 02:15:00","BZN|DE-LU","Waste","759.02"
"10/05/2026 02:15:00 - 10/05/2026 02:30:00","BZN|DE-LU","Waste","759.31"
"10/05/2026 02:30:00 - 10/05/2026 02:45:00","BZN|DE-LU","Waste","764.24"
"10/05/2026 02:45:00 - 10/05/2026 03:00:00","BZN|DE-LU","Waste","758.06"
"10/05/2026 03:00:00 - 10/05/2026 03:15:00","BZN|DE-LU","Waste","759.46"
"10/05/2026 03:15:00 - 10/05/2026 03:30:00","BZN|DE-LU","Waste","758.95"
"10/05/2026 03:30:00 - 10/05/2026 03:45:00","BZN|DE-LU","Waste","758.67"
"10/05/2026 03:45:00 - 10/05/2026 04:00:00","BZN|DE-LU","Waste","759.09"
"10/05/2026 04:00:00 - 10/05/2026 04:15:00","BZN|DE-LU","Waste","754.34"
"10/05/2026 04:15:00 - 10/05/2026 04:30:00","BZN|DE-LU","Waste","752.17"
"10/05/2026 04:30:00 - 10/05/2026 04:45:00","BZN|DE-LU","Waste","754.88"
"10/05/2026 04:45:00 - 10/05/2026 05:00:00","BZN|DE-LU","Waste","754.50"
"10/05/2026 05:00:00 - 10/05/2026 05:15:00","BZN|DE-LU","Waste","754.60"
"10/05/2026 05:15:00 - 10/05/2026 05:30:00","BZN|DE-LU","Waste","749.11"
"10/05/2026 05:30:00 - 10/05/2026 05:45:00","BZN|DE-LU","Waste","731.47"
"10/05/2026 05:45:00 - 10/05/2026 06:00:00","BZN|DE-LU","Waste","746.62"
"10/05/2026 06:00:00 - 10/05/2026 06:15:00","BZN|DE-LU","Waste","747.17"
"10/05/2026 06:15:00 - 10/05/2026 06:30:00","BZN|DE-LU","Waste","750.32"
"10/05/2026 06:30:00 - 10/05/2026 06:45:00","BZN|DE-LU","Waste","744.09"
"10/05/2026 06:45:00 - 10/05/2026 07:00:00","BZN|DE-LU","Waste","746.00"
"10/05/2026 07:00:00 - 10/05/2026 07:15:00","BZN|DE-LU","Waste","709.80"
"10/05/2026 07:15:00 - 10/05/2026 07:30:00","BZN|DE-LU","Waste","708.02"
"10/05/2026 07:30:00 - 10/05/2026 07:45:00","BZN|DE-LU","Waste","709.82"
"10/05/2026 07:45:00 - 10/05/2026 08:00:00","BZN|DE-LU","Waste","716.10"
"10/05/2026 08:00:00 - 10/05/2026 08:15:00","BZN|DE-LU","Waste","708.58"
"10/05/2026 08:15:00 - 10/05/2026 08:30:00","BZN|DE-LU","Waste","708.92"
"10/05/2026 08:30:00 - 10/05/2026 08:45:00","BZN|DE-LU","Waste","713.46"
"10/05/2026 08:45:00 - 10/05/2026 09:00:00","BZN|DE-LU","Waste","715.93"
"10/05/2026 09:00:00 - 10/05/2026 09:15:00","BZN|DE-LU","Waste","717.20"
"10/05/2026 09:15:00 - 10/05/2026 09:30:00","BZN|DE-LU","Waste","715.02"
"10/05/2026 09:30:00 - 10/05/2026 09:45:00","BZN|DE-LU","Waste","718.21"
"10/05/2026 09:45:00 - 10/05/2026 10:00:00","BZN|DE-LU","Waste","715.66"
"10/05/2026 10:00:00 - 10/05/2026 10:15:00","BZN|DE-LU","Waste","720.58"
"10/05/2026 10:15:00 - 10/05/2026 10:30:00","BZN|DE-LU","Waste","719.59"
"10/05/2026 10:30:00 - 10/05/2026 10:45:00","BZN|DE-LU","Waste","709.70"
"10/05/2026 10:45:00 - 10/05/2026 11:00:00","BZN|DE-LU","Waste","718.89"
"10/05/2026 11:00:00 - 10/05/2026 11:15:00","BZN|DE-LU","Waste","713.15"
"10/05/2026 11:15:00 - 10/05/2026 11:30:00","BZN|DE-LU","Waste","711.17"
"10/05/2026 11:30:00 - 10/05/2026 11:45:00","BZN|DE-LU","Waste","715.70"
"10/05/2026 11:45:00 - 10/05/2026 12:00:00","BZN|DE-LU","Waste","712.47"
"10/05/2026 12:00:00 - 10/05/2026 12:15:00","BZN|DE-LU","Waste","703.13"
"10/05/2026 12:15:00 - 10/05/2026 12:30:00","BZN|DE-LU","Waste","707.17"
"10/05/2026 12:30:00 - 10/05/2026 12:45:00","BZN|DE-LU","Waste","703.43"
"10/05/2026 12:45:00 - 10/05/2026 13:00:00","BZN|DE-LU","Waste","699.36"
"10/05/2026 13:00:00 - 10/05/2026 13:15:00","BZN|DE-LU","Waste","700.67"
"10/05/2026 13:15:00 - 10/05/2026 13:30:00","BZN|DE-LU","Waste","696.52"
"10/05/2026 13:30:00 - 10/05/2026 13:45:00","BZN|DE-LU","Waste","698.30"
"10/05/2026 13:45:00 - 10/05/2026 14:00:00","BZN|DE-LU","Waste","698.39"
"10/05/2026 14:00:00 - 10/05/2026 14:15:00","BZN|DE-LU","Waste","694.81"
"10/05/2026 14:15:00 - 10/05/2026 14:30:00","BZN|DE-LU","Waste","692.93"
"10/05/2026 14:30:00 - 10/05/2026 14:45:00","BZN|DE-LU","Waste","693.87"
"10/05/2026 14:45:00 - 10/05/2026 15:00:00","BZN|DE-LU","Waste","689.20"
"10/05/2026 15:00:00 - 10/05/2026 15:15:00","BZN|DE-LU","Waste","699.10"
"10/05/2026 15:15:00 - 10/05/2026 15:30:00","BZN|DE-LU","Waste","699.30"
"10/05/2026 15:30:00 - 10/05/2026 15:45:00","BZN|DE-LU","Waste","702.97"
"10/05/2026 15:45:00 - 10/05/2026 16:00:00","BZN|DE-LU","Waste","706.06"
"10/05/2026 16:00:00 - 10/05/2026 16:15:00","BZN|DE-LU","Waste","702.92"
"10/05/2026 16:15:00 - 10/05/2026 16:30:00","BZN|DE-LU","Waste","709.91"
"10/05/2026 16:30:00 - 10/05/2026 16:45:00","BZN|DE-LU","Waste","711.68"
"10/05/2026 16:45:00 - 10/05/2026 17:00:00","BZN|DE-LU","Waste","705.57"
"10/05/2026 17:00:00 - 10/05/2026 17:15:00","BZN|DE-LU","Waste","705.88"
"10/05/2026 17:15:00 - 10/05/2026 17:30:00","BZN|DE-LU","Waste","708.95"
"10/05/2026 17:30:00 - 10/05/2026 17:45:00","BZN|DE-LU","Waste","703.52"
"10/05/2026 17:45:00 - 10/05/2026 18:00:00","BZN|DE-LU","Waste","703.36"
"10/05/2026 18:00:00 - 10/05/2026 18:15:00","BZN|DE-LU","Waste","700.55"
"10/05/2026 18:15:00 - 10/05/2026 18:30:00","BZN|DE-LU","Waste","699.90"
"10/05/2026 18:30:00 - 10/05/2026 18:45:00","BZN|DE-LU","Waste","701.79"
"10/05/2026 18:45:00 - 10/05/2026 19:00:00","BZN|DE-LU","Waste","695.99"
"10/05/2026 19:00:00 - 10/05/2026 19:15:00","BZN|DE-LU","Waste","732.48"
"10/05/2026 19:15:00 - 10/05/2026 19:30:00","BZN|DE-LU","Waste","743.21"
"10/05/2026 19:30:00 - 10/05/2026 19:45:00","BZN|DE-LU","Waste","745.33"
"10/05/2026 19:45:00 - 10/05/2026 20:00:00","BZN|DE-LU","Waste","746.78"
"10/05/2026 20:00:00 - 10/05/2026 20:15:00","BZN|DE-LU","Waste","750.14"
"10/05/2026 20:15:00 - 10/05/2026 20:30:00","BZN|DE-LU","Waste","757.26"
"10/05/2026 20:30:00 - 10/05/2026 20:45:00","BZN|DE-LU","Waste","754.27"
"10/05/2026 20:45:00 - 10/05/2026 21:00:00","BZN|DE-LU","Waste","750.09"
"10/05/2026 21:00:00 - 10/05/2026 21:15:00","BZN|DE-LU","Waste","749.96"
"10/05/2026 21:15:00 - 10/05/2026 21:30:00","BZN|DE-LU","Waste","752.35"
"10/05/2026 21:30:00 - 10/05/2026 21:45:00","BZN|DE-LU","Waste","753.61"
"10/05/2026 21:45:00 - 10/05/2026 22:00:00","BZN|DE-LU","Waste","752.49"
"10/05/2026 22:00:00 - 10/05/2026 22:15:00","BZN|DE-LU","Waste","747.99"
"10/05/2026 22:15:00 - 10/05/2026 22:30:00","BZN|DE-LU","Waste","749.65"
"10/05/2026 22:30:00 - 10/05/2026 22:45:00","BZN|DE-LU","Waste","750.19"
"10/05/2026 22:45:00 - 10/05/2026 23:00:00","BZN|DE-LU","Waste","750.52"
"10/05/2026 23:00:00 - 10/05/2026 23:15:00","BZN|DE-LU","Waste","752.69"
"10/05/2026 23:15:00 - 10/05/2026 23:30:00","BZN|DE-LU","Waste","752.71"
"10/05/2026 23:30:00 - 10/05/2026 23:45:00","BZN|DE-LU","Waste","750.79"
"10/05/2026 23:45:00 - 11/05/2026 00:00:00","BZN|DE-LU","Waste","763.35"
"10/05/2026 00:00:00 - 10/05/2026 00:15:00","BZN|DE-LU","Wind Offshore","781.04"
"10/05/2026 00:15:00 - 10/05/2026 00:30:00","BZN|DE-LU","Wind Offshore","815.53"
"10/05/2026 00:30:00 - 10/05/2026 00:45:00","BZN|DE-LU","Wind Offshore","796.21"
"10/05/2026 00:45:00 - 10/05/2026 01:00:00","BZN|DE-LU","Wind Offshore","799.95"
"10/05/2026 01:00:00 - 10/05/2026 01:15:00","BZN|DE-LU","Wind Offshore","790.00"
"10/05/2026 01:15:00 - 10/05/2026 01:30:00","BZN|DE-LU","Wind Offshore","789.05"
"10/05/2026 01:30:00 - 10/05/2026 01:45:00","BZN|DE-LU","Wind Offshore","811.70"
"10/05/2026 01:45:00 - 10/05/2026 02:00:00","BZN|DE-LU","Wind Offshore","779.45"
"10/05/2026 02:00:00 - 10/05/2026 02:15:00","BZN|DE-LU","Wind Offshore","767.01"
"10/05/2026 02:15:00 - 10/05/2026 02:30:00","BZN|DE-LU","Wind Offshore","743.55"
"10/05/2026 02:30:00 - 10/05/2026 02:45:00","BZN|DE-LU","Wind Offshore","657.94"
"10/05/2026 02:45:00 - 10/05/2026 03:00:00","BZN|DE-LU","Wind Offshore","596.19"
"10/05/2026 03:00:00 - 10/05/2026 03:15:00","BZN|DE-LU","Wind Offshore","595.51"
"10/05/2026 03:15:00 - 10/05/2026 03:30:00","BZN|DE-LU","Wind Offshore","625.18"
"10/05/2026 03:30:00 - 10/05/2026 03:45:00","BZN|DE-LU","Wind Offshore","662.55"
"10/05/2026 03:45:00 - 10/05/2026 04:00:00","BZN|DE-LU","Wind Offshore","712.92"
"10/05/2026 04:00:00 - 10/05/2026 04:15:00","BZN|DE-LU","Wind Offshore","713.93"
"10/05/2026 04:15:00 - 10/05/2026 04:30:00","BZN|DE-LU","Wind Offshore","803.76"
"10/05/2026 04:30:00 - 10/05/2026 04:45:00","BZN|DE-LU","Wind Offshore","927.09"
"10/05/2026 04:45:00 - 10/05/2026 05:00:00","BZN|DE-LU","Wind Offshore","917.77"
"10/05/2026 05:00:00 - 10/05/2026 05:15:00","BZN|DE-LU","Wind Offshore","965.07"
"10/05/2026 05:15:00 - 10/05/2026 05:30:00","BZN|DE-LU","Wind Offshore","1079.43"
"10/05/2026 05:30:00 - 10/05/2026 05:45:00","BZN|DE-LU","Wind Offshore","1100.71"
"10/05/2026 05:45:00 - 10/05/2026 06:00:00","BZN|DE-LU","Wind Offshore","1108.58"
"10/05/2026 06:00:00 - 10/05/2026 06:15:00","BZN|DE-LU","Wind Offshore","1109.99"
"10/05/2026 06:15:00 - 10/05/2026 06:30:00","BZN|DE-LU","Wind Offshore","1205.72"
"10/05/2026 06:30:00 - 10/05/2026 06:45:00","BZN|DE-LU","Wind Offshore","1298.07"
"10/05/2026 06:45:00 - 10/05/2026 07:00:00","BZN|DE-LU","Wind Offshore","1307.99"
"10/05/2026 07:00:00 - 10/05/2026 07:15:00","BZN|DE-LU","Wind Offshore","1336.42"
"10/05/2026 07:15:00 - 10/05/2026 07:30:00","BZN|DE-LU","Wind Offshore","1488.24"
"10/05/2026 07:30:00 - 10/05/2026 07:45:00","BZN|DE-LU","Wind Offshore","1514.65"
"10/05/2026 07:45:00 - 10/05/2026 08:00:00","BZN|DE-LU","Wind Offshore","1604.34"
"10/05/2026 08:00:00 - 10/05/2026 08:15:00","BZN|DE-LU","Wind Offshore","1659.93"
"10/05/2026 08:15:00 - 10/05/2026 08:30:00","BZN|DE-LU","Wind Offshore","1991.75"
"10/05/2026 08:30:00 - 10/05/2026 08:45:00","BZN|DE-LU","Wind Offshore","2400.58"
